20.0,10.0,2021.0,3.0,1.0,70.0,16.95,80.5,52.0
20.0,10.0,2021.0,4.0,1.4,60.0,16.8,79.5,52.0
20.0,10.0,2021.0,5.0,0.5,50.0,16.8,80.5,51.0
20.0,10.0,2021.0,6.0,1.0,50.0,16.7,81.0,54.0
20.0,10.0,2021.0,7.0,1.6,70.0,16.8,81.0,66.0
20.0,10.0,2021.0,8.0,1.4,110.0,17.4,77.0,82.0
20.0,10.0,2021.0,9.0,2.0,80.0,18.35,73.0,87.0
20.0,10.0,2021.0,10.0,1.9,100.0,19.5,68.0,88.0
20.0,10.0,2021.0,11.0,2.8,140.0,20.4,63.5,97.0
20.0,10.0,2021.0,12.0,2.8,170.0,20.05,63.0,78.0
20.0,10.0,2021.0,13.0,3.1,160.0,19.4,63.5,77.0
20.0,10.0,2021.0,14.0,3.5,170.0,18.95,65.0,85.0
20.0,10.0,2021.0,15.0,2.6,130.0,18.7,64.5,88.0
20.0,10.0,2021.0,16.0,1.6,160.0,18.45,67.5,82.0
20.0,10.0,2021.0,17.0,1.5,150.0,18.2,70.5,74.0
20.0,10.0,2021.0,18.0,1.6,70.0,17.9,71.0,66.0
20.0,10.0,2021.0,19.0,1.8,70.0,17.75,73.0,62.0
20.0,10.0,2021.0,20.0,2.1,80.0,17.8,73.5,61.0
20.0,10.0,2021.0,21.0,2.1,60.0,17.6,75.0,59.0
20.0,10.0,2021.0,22.0,1.6,80.0,17.2,75.5,56.0
20.0,10.0,2021.0,23.0,2.0,70.0,17.15,76.5,54.0
21.0,10.0,2021.0,0.0,2.0,100.0,16.95,77.5,55.0
21.0,10.0,2021.0,1.0,1.0,30.0,16.45,77.5,54.0
21.0,10.0,2021.0,2.0,1.8,110.0,16.35,77.0,56.0
21.0,10.0,2021.0,3.0,2.1,60.0,15.95,79.0,55.0
21.0,10.0,2021.0,4.0,0.7,90.0,15.8,80.5,55.0
21.0,10.0,2021.0,5.0,1.7,70.0,16.0,80.5,56.0
21.0,10.0,2021.0,6.0,1.1,250.0,15.65,87.0,56.0
21.0,10.0,2021.0,7.0,1.4,70.0,15.05,93.5,77.0
21.0,10.0,2021.0,8.0,1.7,60.0,15.4,93.0,94.0
21.0,10.0,2021.0,9.0,0.7,10.0,16.9,87.0,94.0
